family,genus,species,taxon_name,authors,scientific_name,status,accepted_name,reference,hybrid,distribution,native_to_botanical_countries,introduced_to_country,introduced_to_botanical_countries,kew_id,url,source,publicationYear,citation_type
Alismataceae,Aquarius,cylindricus,Aquarius_cylindricus,(Rataj) Christenh. & Byng,Aquarius cylindricus (Rataj) Christenh. & Byng,Accepted,NA,Global Fl. 4: 51 (2018),FALSE,Brazil,"Brazil North, Brazil West-Central",unknown,unknown,77182763-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77182763-1,POWO,2018,comb_nova
Alismataceae,Aquarius,decumbens,Aquarius_decumbens,(Kasselm.) Christenh. & Byng,Aquarius decumbens (Kasselm.) Christenh. & Byng,Accepted,NA,Global Fl. 4: 51 (2018),FALSE,Brazil,Brazil Northeast,unknown,unknown,77182944-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77182944-1,POWO,2018,comb_nova
Alismataceae,Aquarius,densinervis,Aquarius_densinervis,(Somogyi) Christenh. & Byng,Aquarius densinervis (Somogyi) Christenh. & Byng,Accepted,NA,Global Fl. 4: 51 (2018),FALSE,Brazil,Brazil West-Central,unknown,unknown,77182627-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77182627-1,POWO,2018,comb_nova
Alismataceae,Aquarius,floribundus,Aquarius_floribundus,(Seub.) Christenh. & Byng,Aquarius floribundus (Seub.) Christenh. & Byng,Accepted,NA,Global Fl. 4: 53 (2018),FALSE,"Argentina, Bolivia, Brazil, Colombia, Costa Rica, Cuba, El Salvador, Guatemala, Honduras, Mexico, Nicaragua, Panama, Paraguay, Peru, Uruguay, Venezuela","Argentina Northeast, Bolivia, Brazil North, Brazil Northeast, Brazil South, Brazil Southeast, Brazil West-Central, Colombia, Costa Rica, Cuba, El Salvador, Guatemala, Honduras, Mexico Gulf, Mexico Southeast, Nicaragua, Panama, Paraguay, Peru, Uruguay, Venezuela",unknown,unknown,77183476-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77183476-1,POWO,2018,comb_nova
Alismataceae,Aquarius,glaucus,Aquarius_glaucus,(Rataj) Christenh. & Byng,Aquarius glaucus (Rataj) Christenh. & Byng,Accepted,NA,Global Fl. 4: 53 (2018),FALSE,"Bolivia, Brazil","Bolivia, Brazil West-Central",unknown,unknown,77182854-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77182854-1,POWO,2018,comb_nova
Alismataceae,Aquarius,grandiflorus,Aquarius_grandiflorus,(Cham. & Schltdl.) Christenh. & Byng,Aquarius grandiflorus (Cham. & Schltdl.) Christenh. & Byng,Accepted,NA,Global Fl. 4: 53 (2018),FALSE,"Argentina, Bolivia, Brazil, Paraguay, United States, Uruguay","Argentina Northeast, Argentina Northwest, Bolivia, Brazil South, Florida, Paraguay, Uruguay",Venezuela,Venezuela,77182824-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77182824-1,POWO,2018,comb_nova
Alismataceae,Aquarius,grisebachii,Aquarius_grisebachii,(Small) Christenh. & Byng,Aquarius grisebachii (Small) Christenh. & Byng,Accepted,NA,Global Fl. 4: 53 (2018),FALSE,"Bolivia, Brazil, Colombia, Costa Rica, Cuba, Ecuador, French Guiana, Honduras, Nicaragua, Peru, Suriname, Venezuela","Bolivia, Brazil North, Brazil West-Central, Colombia, Costa Rica, Cuba, Ecuador, French Guiana, Honduras, Nicaragua, Peru, Suriname, Venezuela",unknown,unknown,77183004-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77183004-1,POWO,2018,comb_nova
Alismataceae,Aquarius,horizontalis,Aquarius_horizontalis,(Rataj) Christenh. & Byng,Aquarius horizontalis (Rataj) Christenh. & Byng,Accepted,NA,Global Fl. 4: 53 (2018),FALSE,"Brazil, Colombia, Ecuador, Guyana, Peru, Venezuela","Brazil North, Colombia, Ecuador, Guyana, Peru, Venezuela",unknown,unknown,77183523-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77183523-1,POWO,2018,comb_nova
Alismataceae,Aquarius,inpai,Aquarius_inpai,(Rataj) Christenh. & Byng,Aquarius inpai (Rataj) Christenh. & Byng,Accepted,NA,Global Fl. 4: 53 (2018),FALSE,Brazil,Brazil West-Central,unknown,unknown,77183300-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77183300-1,POWO,2018,comb_nova
Alismataceae,Aquarius,lanceolatus,Aquarius_lanceolatus,(Rataj) Christenh. & Byng,Aquarius lanceolatus (Rataj) Christenh. & Byng,Accepted,NA,Global Fl. 4: 53 (2018),FALSE,Brazil,"Brazil Northeast, Brazil Southeast, Brazil West-Central",unknown,unknown,77182531-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77182531-1,POWO,2018,comb_nova
Alismataceae,Aquarius,longipetalus,Aquarius_longipetalus,(Micheli) Christenh. & Byng,Aquarius longipetalus (Micheli) Christenh. & Byng,Accepted,NA,Global Fl. 4: 53 (2018),FALSE,"Argentina, Brazil, Paraguay, Suriname, Venezuela","Argentina Northeast, Brazil North, Brazil Northeast, Brazil Southeast, Brazil West-Central, Paraguay, Suriname, Venezuela",unknown,unknown,77182716-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77182716-1,POWO,2018,comb_nova
Alismataceae,Aquarius,longiscapus,Aquarius_longiscapus,(Arechav.) Christenh. & Byng,Aquarius longiscapus (Arechav.) Christenh. & Byng,Accepted,NA,Global Fl. 4: 53 (2018),FALSE,"Argentina, Brazil, Paraguay, Uruguay","Argentina Northeast, Brazil South, Paraguay, Uruguay",unknown,unknown,77183299-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77183299-1,POWO,2018,comb_nova
Alismataceae,Aquarius,macrophyllus,Aquarius_macrophyllus,(Kunth) Christenh. & Byng,Aquarius macrophyllus (Kunth) Christenh. & Byng,Accepted,NA,Global Fl. 4: 53 (2018),FALSE,"Bolivia, Brazil","Bolivia, Brazil North, Brazil Northeast, Brazil South, Brazil Southeast, Brazil West-Central",unknown,unknown,77183178-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77183178-1,POWO,2018,comb_nova
Alismataceae,Aquarius,major,Aquarius_major,(Micheli) Christenh. & Byng,Aquarius major (Micheli) Christenh. & Byng,Accepted,NA,Global Fl. 4: 53 (2018),FALSE,Brazil,"Brazil Northeast, Brazil Southeast, Brazil West-Central",unknown,unknown,77183234-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77183234-1,POWO,2018,comb_nova
Alismataceae,Aquarius,palifolius,Aquarius_palifolius,(Nees & Mart.) Christenh. & Byng,Aquarius palifolius (Nees & Mart.) Christenh. & Byng,Accepted,NA,Global Fl. 4: 53 (2018),FALSE,"Brazil, Mexico","Brazil Northeast, Brazil Southeast, Mexico Southwest",unknown,unknown,77182882-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77182882-1,POWO,2018,comb_nova
Alismataceae,Aquarius,paniculatus,Aquarius_paniculatus,(Micheli) Christenh. & Byng,Aquarius paniculatus (Micheli) Christenh. & Byng,Accepted,NA,Global Fl. 4: 53 (2018),FALSE,"Argentina, Bolivia, Brazil, Colombia, Costa Rica, Ecuador, El Salvador, Guyana, Mexico, Nicaragua, Panama, Paraguay, Peru, Venezuela","Argentina Northeast, Bolivia, Brazil North, Brazil Northeast, Brazil South, Brazil Southeast, Brazil West-Central, Colombia, Costa Rica, Ecuador, El Salvador, Guyana, Mexico Gulf, Mexico Southeast, Nicaragua, Panama, Paraguay, Peru, Venezuela",unknown,unknown,77182731-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77182731-1,POWO,2018,comb_nova
Alismataceae,Aquarius,pubescens,Aquarius_pubescens,(Mart. ex Schult.f.) Christenh. & Byng,Aquarius pubescens (Mart. ex Schult.f.) Christenh. & Byng,Accepted,NA,Global Fl. 4: 53 (2018),FALSE,Brazil,"Brazil North, Brazil Northeast, Brazil Southeast",unknown,unknown,77182987-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77182987-1,POWO,2018,comb_nova
Alismataceae,Aquarius,reptilis,Aquarius_reptilis,(Lehtonen) Christenh. & Byng,Aquarius reptilis (Lehtonen) Christenh. & Byng,Accepted,NA,Global Fl. 4: 53 (2018),FALSE,"Argentina, Brazil, Paraguay","Argentina Northeast, Brazil South, Paraguay",unknown,unknown,77182319-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77182319-1,POWO,2018,comb_nova
Alismataceae,Aquarius,scaber,Aquarius_scaber,(Rataj) Christenh. & Byng,Aquarius scaber (Rataj) Christenh. & Byng,Accepted,NA,Global Fl. 4: 53 (2018),FALSE,"Argentina, Bolivia, Brazil, Colombia, Costa Rica, Guyana, Nicaragua, Paraguay, Suriname, Venezuela","Argentina Northeast, Bolivia, Brazil North, Brazil Northeast, Brazil South, Brazil Southeast, Brazil West-Central, Colombia, Costa Rica, Guyana, Nicaragua, Paraguay, Suriname, Venezuela",unknown,unknown,77182384-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77182384-1,POWO,2018,comb_nova
Alismataceae,Aquarius,subalatus,Aquarius_subalatus,(Mart. ex Schult.f.) Christenh. & Byng,Aquarius subalatus (Mart. ex Schult.f.) Christenh. & Byng,Accepted,NA,Global Fl. 4: 53 (2018),FALSE,"Belize, Bolivia, Brazil, Costa Rica, El Salvador, Guatemala, Guyana, Honduras, Mexico, Nicaragua, Panama, Paraguay, Venezuela","Belize, Bolivia, Brazil North, Brazil Northeast, Brazil South, Brazil Southeast, Brazil West-Central, Costa Rica, El Salvador, Guatemala, Guyana, Honduras, Mexico Central, Mexico Gulf, Mexico Northeast, Mexico Northwest, Mexico Southeast, Mexico Southwest, Nicaragua, Panama, Paraguay, Venezuela",unknown,unknown,77183002-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77183002-1,POWO,2018,comb_nova
Alismataceae,Aquarius,trialatus,Aquarius_trialatus,(Fassett) Christenh. & Byng,Aquarius trialatus (Fassett) Christenh. & Byng,Accepted,NA,Global Fl. 4: 53 (2018),FALSE,"Brazil, Colombia, Panama, Venezuela","Brazil Northeast, Colombia, Panama, Venezuela",unknown,unknown,77183349-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77183349-1,POWO,2018,comb_nova
Alismataceae,Aquarius,uruguayensis,Aquarius_uruguayensis,(Arechav.) Christenh. & Byng,Aquarius uruguayensis (Arechav.) Christenh. & Byng,Accepted,NA,Global Fl. 4: 53 (2018),FALSE,"Argentina, Brazil, Chile, Paraguay, Uruguay","Argentina Northeast, Brazil South, Brazil Southeast, Brazil West-Central, Chile South, Paraguay, Uruguay",Cameroon,Cameroon,77182561-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77182561-1,POWO,2018,comb_nova
Alismataceae,Helanthium,bolivianum,Helanthium_bolivianum,(Rusby) Lehtonen & Myllys,Helanthium bolivianum (Rusby) Lehtonen & Myllys,Accepted,NA,Cladistics 24: 228 (2008),FALSE,"Argentina, Bolivia, Brazil, Colombia, Costa Rica, Dominican Republic, Ecuador, El Salvador, Guatemala, Guyana, Honduras, Jamaica, Mexico, Netherlands Antilles, Nicaragua, Panama, Paraguay, Peru, Puerto Rico, Venezuela","Argentina Northeast, Bolivia, Brazil North, Brazil Northeast, Brazil South, Brazil Southeast, Brazil West-Central, Colombia, Costa Rica, Dominican Republic, Ecuador, El Salvador, Guatemala, Guyana, Honduras, Jamaica, Mexico Southeast, Netherlands Antilles, Nicaragua, Panama, Paraguay, Peru, Puerto Rico, Venezuela",Mauritius,Mauritius,77089409-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77089409-1,POWO,2008,comb_nova
Alismataceae,Helanthium,tenellum,Helanthium_tenellum,(Mart. ex Schult.f.) J.G.Sm.,Helanthium tenellum (Mart. ex Schult.f.) J.G.Sm.,Accepted,NA,"N.L.Britton, Man. Fl. N. States, ed. 2: 54 (1905)",FALSE,"Argentina, Bolivia, Brazil, Colombia, Costa Rica, Cuba, Dominican Republic, Ecuador, El Salvador, Guatemala, Guyana, Haiti, Honduras, Jamaica, Mexico, Nicaragua, Panama, Paraguay, United States, Venezuela","Alabama, Argentina Northeast, Arkansas, Bolivia, Brazil North, Brazil Northeast, Brazil South, Brazil Southeast, Brazil West-Central, Colombia, Connecticut, Costa Rica, Cuba, Dominican Republic, Ecuador, El Salvador, Florida, Georgia, Guatemala, Guyana, Haiti, Honduras, Illinois, Jamaica, Kansas, Kentucky, Louisiana, Massachusetts, Mexico Gulf, Mexico Southeast, Mississippi, Missouri, New Jersey, New York, Nicaragua, North Carolina, Oklahoma, Panama, Paraguay, South Carolina, Texas, Venezuela, Virginia",unknown,unknown,118649-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:118649-2,POWO,1905,comb_nova
Alismataceae,Hydrocleys,martii,Hydrocleys_martii,Seub.,Hydrocleys martii Seub.,Accepted,NA,"C.F.P.von Martius & auct. suc. (eds.), Fl. Bras. 3(1): 116 (1847)",FALSE,"Argentina, Brazil, Uruguay","Argentina Northeast, Brazil North, Brazil Northeast, Brazil South, Brazil Southeast, Brazil West-Central, Uruguay",unknown,unknown,278481-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:278481-2,POWO,1847,taxon_novo
Alismataceae,Hydrocleys,mattogrossensis,Hydrocleys_mattogrossensis,(Kuntze) Holm-Niels. & R.R.Haynes,Hydrocleys mattogrossensis (Kuntze) Holm-Niels. & R.R.Haynes,Accepted,NA,Phytologia 57: 423 (1985),FALSE,"Bolivia, Brazil","Bolivia, Brazil West-Central",unknown,unknown,278482-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:278482-2,POWO,1985,comb_nova
